Date;Product Name;Category;Units Sold;Price;Revenue;Discount;Units Returned;Location;Platform
13/09/2021;BCAA;Amino Acid;146;2647;386462;13;3;Canada;Amazon
13/09/2021;Creatine;Performance;164;1465;24026;15;2;USA;Amazon
13/09/2021;Zinc;Mineral;141;5637;794817;1;3;UK;Walmart
13/09/2021;Collagen Peptides;Protein;146;338;49348;3;3;Canada;Amazon
13/09/2021;Magnesium;Mineral;148;2836;419728;0;0;Canada;iHerb
13/09/2021;Ashwagandha;Herbal;150;2674;40110;17;2;Canada;Amazon
13/09/2021;Melatonin;Sleep Aid;157;5574;875118;12;1;Canada;Walmart
13/09/2021;Biotin;Vitamin;138;1212;167256;16;0;USA;Amazon
13/09/2021;Green Tea Extract;Fat Burner;143;2636;376948;6;0;USA;Walmart
13/09/2021;Iron Supplement;Mineral;160;3269;52304;13;2;USA;iHerb
13/09/2021;Electrolyte Powder;Hydration;155;1224;18972;7;1;Canada;Amazon
20/09/2021;Whey Protein;Protein;135;2549;344115;13;2;UK;iHerb
20/09/2021;Vitamin C;Vitamin;146;2681;391426;7;1;Canada;Amazon
20/09/2021;Fish Oil;Omega;147;4608;677376;2;3;USA;iHerb
20/09/2021;Multivitamin;Vitamin;159;5101;811059;1;1;USA;iHerb
20/09/2021;Pre-Workout;Performance;150;3692;55380;14;4;UK;Walmart
20/09/2021;BCAA;Amino Acid;169;5007;846183;24;0;USA;iHerb
20/09/2021;Creatine;Performance;141;5233;737853;13;2;USA;Amazon
20/09/2021;Zinc;Mineral;135;4659;628965;4;1;Canada;iHerb
20/09/2021;Collagen Peptides;Protein;141;4542;640422;9;1;Canada;iHerb
20/09/2021;Magnesium;Mineral;131;2849;373219;16;2;UK;iHerb
20/09/2021;Ashwagandha;Herbal;139;4081;567259;11;0;Canada;Amazon
20/09/2021;Melatonin;Sleep Aid;175;204;35700;8;3;UK;Walmart
20/09/2021;Biotin;Vitamin;157;3206;503342;18;1;UK;Walmart
20/09/2021;Green Tea Extract;Fat Burner;139;588;81732;8;1;Canada;Walmart
20/09/2021;Iron Supplement;Mineral;156;5217;813852;19;0;Canada;iHerb
20/09/2021;Electrolyte Powder;Hydration;165;5281;871365;3;1;Canada;Walmart
27/09/2021;Whey Protein;Protein;166;1391;230906;2;3;Canada;Amazon
27/09/2021;Vitamin C;Vitamin;136;4434;603024;13;2;UK;Walmart
27/09/2021;Fish Oil;Omega;147;2424;356328;13;1;UK;Amazon
27/09/2021;Multivitamin;Vitamin;162;3907;632934;2;0;UK;iHerb
27/09/2021;Pre-Workout;Performance;128;4477;573056;1;3;USA;Walmart
27/09/2021;BCAA;Amino Acid;142;2503;355426;14;1;Canada;iHerb
27/09/2021;Creatine;Performance;151;5562;839862;7;1;USA;iHerb
27/09/2021;Zinc;Mineral;152;5993;910936;6;2;UK;Amazon
27/09/2021;Collagen Peptides;Protein;146;1046;152716;12;1;Canada;iHerb
27/09/2021;Magnesium;Mineral;142;2505;35571;4;1;USA;Walmart
27/09/2021;Ashwagandha;Herbal;140;1994;27916;13;0;UK;Amazon
27/09/2021;Melatonin;Sleep Aid;156;1552;242112;12;0;Canada;iHerb
27/09/2021;Biotin;Vitamin;153;3638;556614;13;3;UK;Walmart
27/09/2021;Green Tea Extract;Fat Burner;152;3008;457216;24;2;UK;Amazon
27/09/2021;Iron Supplement;Mineral;142;3162;449004;21;2;USA;Walmart
27/09/2021;Electrolyte Powder;Hydration;138;2453;338514;7;1;USA;iHerb
04/10/2021;Whey Protein;Protein;158;1005;15879;18;0;USA;iHerb
04/10/2021;Vitamin C;Vitamin;132;290;38280;12;0;UK;Amazon
04/10/2021;Fish Oil;Omega;143;3243;463749;16;0;Canada;Amazon
04/10/2021;Multivitamin;Vitamin;138;2281;314778;1;3;UK;iHerb
04/10/2021;Pre-Workout;Performance;156;4418;689208;0;2;USA;Amazon
04/10/2021;BCAA;Amino Acid;149;5773;860177;23;3;USA;Amazon
04/10/2021;Creatine;Performance;150;3325;49875;17;3;Canada;Amazon
04/10/2021;Zinc;Mineral;139;5076;705564;24;3;UK;iHerb
04/10/2021;Collagen Peptides;Protein;142;1561;221662;7;2;USA;Amazon
04/10/2021;Magnesium;Mineral;154;1932;297528;2;1;UK;Amazon
04/10/2021;Ashwagandha;Herbal;150;2742;41130;4;2;USA;Walmart
04/10/2021;Melatonin;Sleep Aid;149;3138;467562;24;0;Canada;iHerb
04/10/2021;Biotin;Vitamin;151;3784;571384;23;1;UK;Walmart
04/10/2021;Green Tea Extract;Fat Burner;149;4045;602705;7;0;USA;Amazon
04/10/2021;Iron Supplement;Mineral;151;1379;208229;17;2;USA;Amazon
04/10/2021;Electrolyte Powder;Hydration;138;4602;635076;13;1;Canada;Walmart
11/10/2021;Whey Protein;Protein;143;5696;814528;17;0;Canada;Amazon
11/10/2021;Vitamin C;Vitamin;149;1472;219328;25;4;UK;Walmart
11/10/2021;Fish Oil;Omega;129;2816;363264;21;1;UK;Amazon
11/10/2021;Multivitamin;Vitamin;148;4872;721056;1;2;Canada;Amazon
11/10/2021;Pre-Workout;Performance;137;274;37538;12;1;USA;Amazon
11/10/2021;BCAA;Amino Acid;132;1167;154044;12;3;UK;iHerb
11/10/2021;Creatine;Performance;159;4226;671934;21;0;USA;Amazon
11/10/2021;Zinc;Mineral;150;3934;59010;21;0;Canada;Amazon
11/10/2021;Collagen Peptides;Protein;157;2896;454672;9;2;UK;Walmart
11/10/2021;Magnesium;Mineral;168;5124;860832;1;0;USA;Walmart
11/10/2021;Ashwagandha;Herbal;125;2901;362625;8;2;USA;Walmart
11/10/2021;Melatonin;Sleep Aid;159;2106;334854;7;2;USA;Walmart
11/10/2021;Biotin;Vitamin;135;5719;772065;2;0;Canada;iHerb
11/10/2021;Green Tea Extract;Fat Burner;147;4955;728385;13;0;USA;iHerb
11/10/2021;Iron Supplement;Mineral;159;2315;368085;9;1;USA;Walmart
11/10/2021;Electrolyte Powder;Hydration;144;2993;430992;0;2;Canada;Amazon
18/10/2021;Whey Protein;Protein;137;4268;584716;19;2;USA;Walmart
18/10/2021;Vitamin C;Vitamin;150;4686;70290;17;1;UK;iHerb
18/10/2021;Fish Oil;Omega;169;5913;999297;22;2;UK;iHerb
18/10/2021;Multivitamin;Vitamin;174;1952;339648;11;0;USA;Walmart
18/10/2021;Pre-Workout;Performance;146;2932;428072;8;2;USA;iHerb
18/10/2021;BCAA;Amino Acid;166;2927;485882;4;2;UK;iHerb
18/10/2021;Creatine;Performance;132;2431;320892;5;3;Canada;Amazon
18/10/2021;Zinc;Mineral;150;1661;24915;9;2;USA;iHerb
18/10/2021;Collagen Peptides;Protein;161;3949;635789;5;1;USA;Amazon
18/10/2021;Magnesium;Mineral;136;2124;288864;13;1;USA;iHerb
18/10/2021;Ashwagandha;Herbal;176;4208;740608;2;2;Canada;iHerb
18/10/2021;Melatonin;Sleep Aid;141;1196;168636;8;2;Canada;Walmart
18/10/2021;Biotin;Vitamin;122;4531;552782;2;1;UK;Amazon
18/10/2021;Green Tea Extract;Fat Burner;157;180;28260;1;2;USA;Amazon
18/10/2021;Iron Supplement;Mineral;177;3537;626049;8;2;USA;iHerb
18/10/2021;Electrolyte Powder;Hydration;163;3253;530239;7;1;Canada;Walmart
25/10/2021;Whey Protein;Protein;146;5836;852056;11;1;USA;Walmart
25/10/2021;Vitamin C;Vitamin;164;376;61664;6;2;USA;Amazon
25/10/2021;Fish Oil;Omega;151;4904;740504;5;2;USA;iHerb
25/10/2021;Multivitamin;Vitamin;162;1863;301806;0;1;Canada;iHerb
25/10/2021;Pre-Workout;Performance;145;194;28130;21;1;UK;Walmart
25/10/2021;BCAA;Amino Acid;139;3494;485666;5;1;Canada;iHerb
25/10/2021;Creatine;Performance;137;485;66445;12;2;USA;iHerb
25/10/2021;Zinc;Mineral;159;5831;927129;21;1;USA;Amazon
25/10/2021;Collagen Peptides;Protein;137;1692;231804;19;1;USA;Amazon
25/10/2021;Magnesium;Mineral;161;4023;647703;17;0;UK;Amazon
25/10/2021;Ashwagandha;Herbal;143;1047;149721;1;3;USA;Amazon
25/10/2021;Melatonin;Sleep Aid;157;444;69708;2;1;Canada;Amazon
25/10/2021;Biotin;Vitamin;144;3459;498096;19;0;UK;iHerb
25/10/2021;Green Tea Extract;Fat Burner;141;5958;840078;5;1;Canada;Walmart
25/10/2021;Iron Supplement;Mineral;172;5854;1006888;24;3;Canada;Walmart
25/10/2021;Electrolyte Powder;Hydration;139;4804;667756;25;0;UK;Walmart
01/11/2021;Whey Protein;Protein;160;1878;30048;11;3;USA;Walmart
01/11/2021;Vitamin C;Vitamin;149;5976;890424;1;2;USA;iHerb
01/11/2021;Fish Oil;Omega;145;4478;64931;23;1;UK;Amazon
01/11/2021;Multivitamin;Vitamin;160;2056;32896;13;0;Canada;Amazon
01/11/2021;Pre-Workout;Performance;141;1075;151575;7;1;Canada;Walmart
01/11/2021;BCAA;Amino Acid;153;4227;646731;1;3;UK;Walmart
01/11/2021;Creatine;Performance;161;1654;266294;17;2;Canada;Walmart
01/11/2021;Zinc;Mineral;161;4126;664286;25;2;UK;Walmart
01/11/2021;Collagen Peptides;Protein;133;2259;300447;19;4;Canada;Walmart
01/11/2021;Magnesium;Mineral;157;3302;518414;9;1;Canada;Amazon
01/11/2021;Ashwagandha;Herbal;155;4393;680915;5;1;UK;Walmart
01/11/2021;Melatonin;Sleep Aid;161;3683;592963;19;2;Canada;Walmart
01/11/2021;Biotin;Vitamin;147;1813;266511;25;0;Canada;iHerb
01/11/2021;Green Tea Extract;Fat Burner;140;5055;70770;21;5;Canada;iHerb
01/11/2021;Iron Supplement;Mineral;142;1577;223934;1;3;UK;Amazon
01/11/2021;Electrolyte Powder;Hydration;145;3519;510255;16;4;USA;Amazon
08/11/2021;Whey Protein;Protein;124;5315;65906;12;0;USA;Walmart
08/11/2021;Vitamin C;Vitamin;152;1775;26980;21;1;Canada;iHerb
08/11/2021;Fish Oil;Omega;173;4465;772445;0;1;USA;iHerb
08/11/2021;Multivitamin;Vitamin;137;3584;491008;7;0;USA;Walmart
08/11/2021;Pre-Workout;Performance;153;1291;197523;9;2;UK;Amazon
08/11/2021;BCAA;Amino Acid;152;3829;582008;9;4;USA;Amazon
08/11/2021;Creatine;Performance;124;5456;676544;2;0;USA;Walmart
08/11/2021;Zinc;Mineral;142;1421;201782;2;2;USA;Amazon
08/11/2021;Collagen Peptides;Protein;159;4589;729651;17;3;Canada;iHerb
08/11/2021;Magnesium;Mineral;119;2865;340935;4;1;Canada;iHerb
08/11/2021;Ashwagandha;Herbal;171;5225;893475;0;0;UK;Walmart
08/11/2021;Melatonin;Sleep Aid;169;4032;681408;11;4;UK;Walmart
08/11/2021;Biotin;Vitamin;133;1148;152684;11;1;Canada;Walmart
08/11/2021;Green Tea Extract;Fat Burner;166;407;67562;13;0;UK;Walmart
08/11/2021;Iron Supplement;Mineral;163;2137;348331;0;1;Canada;Amazon
08/11/2021;Electrolyte Powder;Hydration;132;4386;578952;22;2;Canada;iHerb
15/11/2021;Whey Protein;Protein;174;1061;184614;17;1;UK;Walmart
15/11/2021;Vitamin C;Vitamin;141;2349;331209;13;1;UK;Walmart
15/11/2021;Fish Oil;Omega;150;2936;44040;6;0;Canada;Walmart
15/11/2021;Multivitamin;Vitamin;144;4784;688896;17;0;USA;iHerb
15/11/2021;Pre-Workout;Performance;153;3421;523413;14;1;USA;Walmart
15/11/2021;BCAA;Amino Acid;152;1548;235296;19;0;USA;iHerb
15/11/2021;Creatine;Performance;180;3216;57888;5;2;UK;Walmart
15/11/2021;Zinc;Mineral;155;4017;622635;8;3;USA;Amazon
15/11/2021;Collagen Peptides;Protein;166;2624;435584;7;0;UK;Amazon
15/11/2021;Magnesium;Mineral;163;2626;428038;12;3;USA;iHerb
15/11/2021;Ashwagandha;Herbal;134;5488;735392;24;1;USA;Amazon
15/11/2021;Melatonin;Sleep Aid;139;2665;370435;4;2;UK;Walmart
15/11/2021;Biotin;Vitamin;149;1161;172989;16;2;Canada;Amazon
15/11/2021;Green Tea Extract;Fat Burner;144;107;15408;0;1;UK;iHerb
15/11/2021;Iron Supplement;Mineral;131;1885;246935;1;3;Canada;Amazon
15/11/2021;Electrolyte Powder;Hydration;168;4361;732648;0;5;USA;iHerb
22/11/2021;Whey Protein;Protein;156;5468;853008;7;2;Canada;iHerb
22/11/2021;Vitamin C;Vitamin;135;3791;511785;19;2;UK;Amazon
22/11/2021;Fish Oil;Omega;140;4786;67004;25;2;USA;Amazon
22/11/2021;Multivitamin;Vitamin;149;3049;454301;13;1;USA;iHerb
22/11/2021;Pre-Workout;Performance;148;3634;537832;8;1;Canada;Amazon
22/11/2021;BCAA;Amino Acid;140;4269;59766;17;2;Canada;Walmart
22/11/2021;Creatine;Performance;150;5682;85230;2;2;USA;Walmart
22/11/2021;Zinc;Mineral;142;3211;455962;1;4;USA;iHerb
22/11/2021;Collagen Peptides;Protein;153;4279;654687;12;0;USA;Walmart
22/11/2021;Magnesium;Mineral;154;3084;474936;19;1;USA;iHerb
22/11/2021;Ashwagandha;Herbal;139;286;39754;21;2;USA;iHerb
22/11/2021;Melatonin;Sleep Aid;146;4604;672184;6;0;Canada;iHerb
22/11/2021;Biotin;Vitamin;157;2306;362042;13;1;Canada;Walmart
22/11/2021;Green Tea Extract;Fat Burner;136;1179;160344;18;1;Canada;iHerb
22/11/2021;Iron Supplement;Mineral;131;1513;198203;15;0;USA;iHerb
22/11/2021;Electrolyte Powder;Hydration;160;2247;35952;22;2;Canada;Walmart
29/11/2021;Whey Protein;Protein;128;3465;44352;21;1;USA;iHerb
29/11/2021;Vitamin C;Vitamin;140;3302;46228;1;0;Canada;iHerb
29/11/2021;Fish Oil;Omega;133;3836;510188;14;0;Canada;Amazon
29/11/2021;Multivitamin;Vitamin;149;2988;445212;16;2;UK;Walmart
29/11/2021;Pre-Workout;Performance;161;529;85169;1;3;Canada;Amazon
29/11/2021;BCAA;Amino Acid;140;1266;17724;2;1;USA;Walmart
29/11/2021;Creatine;Performance;140;5507;77098;21;1;USA;Walmart
29/11/2021;Zinc;Mineral;154;2958;455532;23;0;UK;Walmart
29/11/2021;Collagen Peptides;Protein;147;3491;513177;11;1;UK;iHerb
29/11/2021;Magnesium;Mineral;135;2212;29862;5;0;Canada;Amazon
29/11/2021;Ashwagandha;Herbal;160;4133;66128;18;2;USA;Walmart
29/11/2021;Melatonin;Sleep Aid;149;288;42912;16;1;UK;Amazon
29/11/2021;Biotin;Vitamin;164;1853;303892;3;2;USA;Walmart
29/11/2021;Green Tea Extract;Fat Burner;143;5443;778349;6;3;Canada;iHerb
29/11/2021;Iron Supplement;Mineral;158;2007;317106;6;1;UK;Amazon
29/11/2021;Electrolyte Powder;Hydration;137;2607;357159;4;0;Canada;Walmart
06/12/2021;Whey Protein;Protein;161;1142;183862;16;4;Canada;Amazon
06/12/2021;Vitamin C;Vitamin;144;3852;554688;23;2;UK;iHerb
06/12/2021;Fish Oil;Omega;154;3709;571186;2;2;Canada;Amazon
06/12/2021;Multivitamin;Vitamin;141;3728;525648;18;2;UK;Amazon
06/12/2021;Pre-Workout;Performance;138;3563;491694;8;3;UK;Walmart
06/12/2021;BCAA;Amino Acid;149;3903;581547;19;1;UK;iHerb
06/12/2021;Creatine;Performance;163;373;60799;5;1;USA;Amazon
06/12/2021;Zinc;Mineral;143;5835;834405;4;2;UK;Amazon
06/12/2021;Collagen Peptides;Protein;157;1202;188714;1;4;UK;Amazon
06/12/2021;Magnesium;Mineral;150;142;21300;17;2;Canada;Amazon
06/12/2021;Ashwagandha;Herbal;163;3355;546865;1;1;USA;Walmart
06/12/2021;Melatonin;Sleep Aid;148;3162;467976;24;0;UK;iHerb
06/12/2021;Biotin;Vitamin;171;4119;704349;21;1;UK;iHerb
06/12/2021;Green Tea Extract;Fat Burner;147;2874;422478;23;3;UK;Walmart
06/12/2021;Iron Supplement;Mineral;132;3139;414348;2;1;USA;iHerb
06/12/2021;Electrolyte Powder;Hydration;135;1036;13986;8;2;Canada;iHerb
13/12/2021;Whey Protein;Protein;149;5371;800279;9;0;Canada;Amazon
13/12/2021;Vitamin C;Vitamin;163;599;97637;6;2;Canada;Walmart
13/12/2021;Fish Oil;Omega;169;5541;936429;8;5;UK;Amazon
13/12/2021;Multivitamin;Vitamin;151;2117;319667;18;0;Canada;Amazon
13/12/2021;Pre-Workout;Performance;152;5778;878256;1;0;UK;iHerb
13/12/2021;BCAA;Amino Acid;140;2164;30296;12;3;USA;iHerb
13/12/2021;Creatine;Performance;158;1445;22831;17;0;USA;Amazon
13/12/2021;Zinc;Mineral;161;3085;496685;9;3;Canada;Amazon
13/12/2021;Collagen Peptides;Protein;134;171;22914;18;3;UK;Walmart
13/12/2021;Magnesium;Mineral;148;5637;834276;13;1;UK;iHerb
13/12/2021;Ashwagandha;Herbal;153;1534;234702;21;1;UK;Walmart
13/12/2021;Melatonin;Sleep Aid;128;2885;36928;3;2;USA;iHerb
13/12/2021;Biotin;Vitamin;163;4008;653304;15;1;USA;Amazon
13/12/2021;Green Tea Extract;Fat Burner;169;3324;561756;25;1;Canada;Amazon
13/12/2021;Iron Supplement;Mineral;137;507;69459;19;2;Canada;Walmart
13/12/2021;Electrolyte Powder;Hydration;158;531;83898;22;0;UK;Walmart
20/12/2021;Whey Protein;Protein;167;4232;706744;14;0;Canada;Walmart
20/12/2021;Vitamin C;Vitamin;159;4239;674001;13;1;Canada;iHerb
20/12/2021;Fish Oil;Omega;137;1794;245778;5;4;UK;Amazon
20/12/2021;Multivitamin;Vitamin;136;3953;537608;15;0;USA;Walmart
20/12/2021;Pre-Workout;Performance;161;2187;352107;7;4;USA;Amazon
20/12/2021;BCAA;Amino Acid;163;1411;229993;1;2;USA;Walmart
20/12/2021;Creatine;Performance;138;4005;55269;8;2;USA;Amazon
20/12/2021;Zinc;Mineral;164;5193;851652;3;3;Canada;Walmart
20/12/2021;Collagen Peptides;Protein;136;4209;572424;12;3;USA;Walmart
20/12/2021;Magnesium;Mineral;145;3504;50808;11;1;UK;Walmart
20/12/2021;Ashwagandha;Herbal;157;5265;826605;24;1;Canada;iHerb
20/12/2021;Melatonin;Sleep Aid;158;4385;69283;12;5;Canada;Walmart
20/12/2021;Biotin;Vitamin;162;2259;365958;9;0;UK;Amazon
20/12/2021;Green Tea Extract;Fat Burner;151;3626;547526;24;3;Canada;Amazon
20/12/2021;Iron Supplement;Mineral;136;312;42432;9;2;UK;iHerb
20/12/2021;Electrolyte Powder;Hydration;151;5265;795015;2;0;USA;iHerb
27/12/2021;Whey Protein;Protein;158;2473;390734;1;1;UK;iHerb
27/12/2021;Vitamin C;Vitamin;145;4473;648585;19;1;USA;Amazon
27/12/2021;Fish Oil;Omega;155;2232;34596;0;1;Canada;Walmart
27/12/2021;Multivitamin;Vitamin;135;1833;247455;13;1;USA;iHerb
27/12/2021;Pre-Workout;Performance;142;1186;168412;1;2;Canada;Amazon
27/12/2021;BCAA;Amino Acid;143;3159;451737;11;1;Canada;iHerb
27/12/2021;Creatine;Performance;158;1608;254064;14;1;Canada;Walmart
27/12/2021;Zinc;Mineral;148;3471;513708;16;1;USA;Walmart
27/12/2021;Collagen Peptides;Protein;159;3671;583689;17;3;UK;iHerb
27/12/2021;Magnesium;Mineral;148;4821;713508;15;0;USA;iHerb
27/12/2021;Ashwagandha;Herbal;168;4742;796656;19;4;Canada;iHerb
27/12/2021;Melatonin;Sleep Aid;124;3139;389236;8;0;USA;Walmart
27/12/2021;Biotin;Vitamin;152;1523;231496;15;2;UK;Amazon
27/12/2021;Green Tea Extract;Fat Burner;147;5327;783069;7;0;USA;Amazon
27/12/2021;Iron Supplement;Mineral;148;3879;574092;15;2;Canada;iHerb
27/12/2021;Electrolyte Powder;Hydration;150;5291;79365;8;4;USA;iHerb
03/01/2022;Whey Protein;Protein;130;1233;16029;18;2;Canada;iHerb
03/01/2022;Vitamin C;Vitamin;148;3951;584748;16;3;USA;Walmart
03/01/2022;Fish Oil;Omega;142;553;78526;23;4;USA;Amazon
03/01/2022;Multivitamin;Vitamin;169;5119;865111;1;5;UK;Walmart
03/01/2022;Pre-Workout;Performance;149;3649;543701;8;0;USA;Walmart
03/01/2022;BCAA;Amino Acid;168;1698;285264;19;2;UK;Walmart
03/01/2022;Creatine;Performance;147;5299;778953;18;1;Canada;iHerb
03/01/2022;Zinc;Mineral;154;337;51898;5;0;Canada;Amazon
03/01/2022;Collagen Peptides;Protein;156;3019;470964;5;2;Canada;Walmart
03/01/2022;Magnesium;Mineral;166;5344;887104;13;2;USA;Amazon
03/01/2022;Ashwagandha;Herbal;135;2948;39798;13;3;UK;iHerb
03/01/2022;Melatonin;Sleep Aid;166;1864;309424;9;1;USA;Walmart
03/01/2022;Biotin;Vitamin;154;5811;894894;16;3;UK;Amazon
03/01/2022;Green Tea Extract;Fat Burner;151;3623;547073;14;2;UK;Amazon
03/01/2022;Iron Supplement;Mineral;139;282;39198;24;1;Canada;iHerb
03/01/2022;Electrolyte Powder;Hydration;160;2328;37248;14;3;USA;iHerb
10/01/2022;Whey Protein;Protein;149;2072;308728;2;3;Canada;Amazon
10/01/2022;Vitamin C;Vitamin;156;5135;80106;21;2;USA;Amazon
10/01/2022;Fish Oil;Omega;146;3161;461506;13;1;UK;Amazon
10/01/2022;Multivitamin;Vitamin;152;124;18848;22;1;Canada;Walmart
10/01/2022;Pre-Workout;Performance;153;1017;155601;6;2;UK;Amazon
10/01/2022;BCAA;Amino Acid;139;1908;265212;0;2;USA;Walmart
10/01/2022;Creatine;Performance;166;1941;322206;7;1;UK;Walmart
10/01/2022;Zinc;Mineral;179;4658;833782;11;1;Canada;Amazon
10/01/2022;Collagen Peptides;Protein;148;4993;738964;6;2;UK;Amazon
10/01/2022;Magnesium;Mineral;138;5047;696486;24;1;USA;Amazon
10/01/2022;Ashwagandha;Herbal;158;1922;303676;11;0;Canada;iHerb
10/01/2022;Melatonin;Sleep Aid;153;369;56457;17;0;USA;Amazon
10/01/2022;Biotin;Vitamin;152;5701;866552;19;4;USA;Walmart
10/01/2022;Green Tea Extract;Fat Burner;117;1977;231309;0;0;UK;Amazon
10/01/2022;Iron Supplement;Mineral;156;3545;55302;22;2;USA;iHerb
10/01/2022;Electrolyte Powder;Hydration;146;3279;478734;4;2;UK;Walmart
17/01/2022;Whey Protein;Protein;145;4783;693535;15;1;USA;Amazon
17/01/2022;Vitamin C;Vitamin;139;3432;477048;6;0;Canada;iHerb
17/01/2022;Fish Oil;Omega;136;2145;29172;13;1;Canada;Amazon
17/01/2022;Multivitamin;Vitamin;153;5339;816867;11;0;Canada;Walmart
17/01/2022;Pre-Workout;Performance;147;3789;556983;16;0;UK;Walmart
17/01/2022;BCAA;Amino Acid;155;4753;736715;8;2;USA;iHerb
17/01/2022;Creatine;Performance;122;4525;55205;6;2;USA;Amazon
17/01/2022;Zinc;Mineral;155;2768;42904;12;2;UK;Walmart
17/01/2022;Collagen Peptides;Protein;149;3168;472032;5;0;USA;Walmart
17/01/2022;Magnesium;Mineral;159;2012;319908;24;1;Canada;Walmart
17/01/2022;Ashwagandha;Herbal;171;4612;788652;2;1;Canada;Walmart
17/01/2022;Melatonin;Sleep Aid;144;2695;38808;2;0;Canada;Walmart
17/01/2022;Biotin;Vitamin;137;3042;416754;9;2;USA;iHerb
17/01/2022;Green Tea Extract;Fat Burner;131;5186;679366;2;3;Canada;Amazon
17/01/2022;Iron Supplement;Mineral;142;4882;693244;15;2;USA;Amazon
17/01/2022;Electrolyte Powder;Hydration;160;5166;82656;18;2;USA;iHerb
24/01/2022;Whey Protein;Protein;168;2008;337344;11;1;Canada;Amazon
24/01/2022;Vitamin C;Vitamin;134;3531;473154;1;3;UK;Walmart
24/01/2022;Fish Oil;Omega;165;2145;353925;3;1;UK;iHerb
24/01/2022;Multivitamin;Vitamin;141;5832;822312;14;3;UK;Walmart
24/01/2022;Pre-Workout;Performance;155;5273;817315;12;3;Canada;Amazon
24/01/2022;BCAA;Amino Acid;142;5277;749334;15;3;UK;Amazon
24/01/2022;Creatine;Performance;174;3505;60987;9;2;Canada;Amazon
24/01/2022;Zinc;Mineral;161;3784;609224;18;0;Canada;iHerb
24/01/2022;Collagen Peptides;Protein;162;5748;931176;8;0;Canada;iHerb
24/01/2022;Magnesium;Mineral;150;5848;87720;1;2;UK;Amazon
24/01/2022;Ashwagandha;Herbal;151;1329;200679;16;2;UK;Amazon
24/01/2022;Melatonin;Sleep Aid;142;2521;357982;11;1;UK;Amazon
24/01/2022;Biotin;Vitamin;145;2936;42572;15;1;USA;iHerb
24/01/2022;Green Tea Extract;Fat Burner;157;2423;380411;2;0;Canada;Walmart
24/01/2022;Iron Supplement;Mineral;165;5172;85338;9;2;UK;Walmart
24/01/2022;Electrolyte Powder;Hydration;136;208;28288;3;1;Canada;Amazon
31/01/2022;Whey Protein;Protein;150;4949;74235;16;2;Canada;Walmart
31/01/2022;Vitamin C;Vitamin;147;3073;451731;21;1;USA;iHerb
31/01/2022;Fish Oil;Omega;165;1532;25278;12;2;Canada;Amazon
31/01/2022;Multivitamin;Vitamin;142;3975;56445;8;0;USA;Walmart
31/01/2022;Pre-Workout;Performance;159;5172;822348;11;2;Canada;Walmart
31/01/2022;BCAA;Amino Acid;166;2858;474428;5;3;UK;Walmart
31/01/2022;Creatine;Performance;148;5522;817256;5;0;Canada;iHerb
31/01/2022;Zinc;Mineral;156;260;40560;8;2;UK;Walmart
31/01/2022;Collagen Peptides;Protein;137;2117;290029;2;3;UK;iHerb
31/01/2022;Magnesium;Mineral;165;4512;74448;14;3;UK;Amazon
31/01/2022;Ashwagandha;Herbal;143;3427;490061;9;3;Canada;Amazon
31/01/2022;Melatonin;Sleep Aid;136;3885;52836;16;0;UK;Walmart
31/01/2022;Biotin;Vitamin;146;2233;326018;17;2;USA;Amazon
31/01/2022;Green Tea Extract;Fat Burner;148;4683;693084;11;2;Canada;Walmart
31/01/2022;Iron Supplement;Mineral;157;5393;846701;9;1;UK;Walmart
31/01/2022;Electrolyte Powder;Hydration;139;1215;168885;22;2;USA;iHerb
07/02/2022;Whey Protein;Protein;156;5246;818376;12;3;UK;Amazon
07/02/2022;Vitamin C;Vitamin;145;4493;651485;6;1;Canada;Walmart
07/02/2022;Fish Oil;Omega;151;3956;597356;8;0;Canada;Walmart
07/02/2022;Multivitamin;Vitamin;177;5385;953145;17;1;USA;iHerb
07/02/2022;Pre-Workout;Performance;150;5801;87015;6;3;Canada;Walmart
07/02/2022;BCAA;Amino Acid;172;5656;972832;1;4;Canada;Walmart
07/02/2022;Creatine;Performance;157;5534;868838;12;1;USA;Amazon
07/02/2022;Zinc;Mineral;152;3346;508592;21;0;Canada;Walmart
07/02/2022;Collagen Peptides;Protein;141;3079;434139;18;2;USA;Walmart
07/02/2022;Magnesium;Mineral;176;2273;400048;23;3;USA;iHerb
07/02/2022;Ashwagandha;Herbal;153;5622;860166;18;1;UK;Walmart
07/02/2022;Melatonin;Sleep Aid;158;2932;463256;1;0;USA;iHerb
07/02/2022;Biotin;Vitamin;156;5941;926796;9;2;UK;Walmart
07/02/2022;Green Tea Extract;Fat Burner;174;4588;798312;19;0;UK;Walmart
07/02/2022;Iron Supplement;Mineral;165;1167;192555;2;0;UK;Amazon
07/02/2022;Electrolyte Powder;Hydration;144;3662;527328;7;3;Canada;Amazon
14/02/2022;Whey Protein;Protein;145;2501;362645;13;1;Canada;Walmart
14/02/2022;Vitamin C;Vitamin;142;5096;723632;25;1;UK;Walmart
14/02/2022;Fish Oil;Omega;146;4592;670432;1;3;Canada;Walmart
14/02/2022;Multivitamin;Vitamin;152;4233;643416;24;2;Canada;Walmart
14/02/2022;Pre-Workout;Performance;118;3353;395654;8;2;UK;Amazon
